id,split,label,label_name,text
46,train,4,sci.space,"From: <tom>
Subject: computer cult

From scott Fri Apr 23 16:31:21 1993
Received: by igc.apc.org (4.1/Revision: 1.77 )
	id AA16121; Fri, 23 Apr 93 16:31:09 PDT
Date: Fri, 23 Apr 93 16:31:09 PDT
Message-Id: <9304232331.AA16121@igc.apc.org>
From: Scott Weikart <scott>
Sender: scott
To: cdplist
Subject: Next stand-off?
Status: R

Redwood City, CA (API) -- A tense stand-off entered its third week
today as authorities reported no progress in negotiations with
charismatic cult leader Steve Jobs.

Negotiators are uncertain of the situation inside the compound, but
some reports suggest that half of the hundreds of followers inside
have been terminated.  Others claim to be staying of their own free
will, but Jobs' persuasive manner makes this hard to confirm.

In conversations with authorities, Jobs has given conflicting
information on how heavily prepared the group is for war with the
industry.  At times, he has claimed to ""have hardware which will blow
anything else away"", while more recently he claims they have stopped
manufacturing their own.

Agents from the ATF (Apple-Taligent Forces) believe that the group is
equipped with serious hardware, including 486-caliber pieces and
possibly Canon equipment.

The siege has attracted a variety of spectators, from the curious to
other cultists.  Some have offered to intercede in negotiations,
including a young man who will identify himself only as ""Bill"" and
claims to be the ""MS-iah"".

Former members of the cult, some only recently deprogrammed, speak
hesitantly of their former lives, including being forced to work
20-hour days, and subsisting on Jolt and Twinkies.  There were
frequent lectures in which they were indoctrinated into a theory of
""interpersonal computing"" which rejects traditional roles.

Late-night vigils on Chesapeake Drive are taking their toll on
federal marshals.  Loud rock and roll, mostly Talking Heads, blares
throughout the night.  Some fear that Jobs will fulfill his own
apocalyptic prophecies, a worry reinforced when the loudspeakers
carry Jobs' own speeches -- typically beginning with a chilling ""I
want to welcome you to the 'Next World' ""."
47,train,1,misc.forsale,"1987 ARIENS RIDING LAWN MOWER

	This mower is in perfect condition and
	contains the following features:

	- Electric Start
	- 26 inch cut
	- Double Rear Baggers
	- New Battery
	- New Engine (one year old)
	- Inflatable Tires (gives nice ride)
	- Cushioned Seat (gives nice ride)
	- Tuned up and blade sharpened in the
	  past month

	I am moving into a house that has a
	small area of grass to cut and does not
	require such large mower. The engine was
	replaced, not rebuilt, last year due to
	some faulty work done by a lawn mower
	repair shop."
48,train,3,sci.med,"Archive-name: typing-injury-faq/software
Version: 1.8, 7th December 1992

This FAQ is actually maintained by Richard Donkin <richardd@hoskyns.co.uk>.
I post it, along with the other FAQ stuff.  If you have questions, you want
to send mail to Richard, not me.  -- Dan
 
 
		    Software Tools to help with RSI
		    -------------------------------
 
This file describes tools, primarily software, to help prevent or manage RSI.
This version now includes information on such diverse tools as calendar
programs and digital watches...
 
Please let me know if you know any other tools, or if you have information
or opinions on these ones, and I will update this FAQ.

I am especially interested in getting reviews of these products from people
who have evaluated them or are using them.  
 
Richard Donkin                           
Internet mail: richardd@hoskyns.co.uk              
Tel: +44 71 814 5708 (direct)
Fax: +44 71 251 2853

Changes in this version:

     Added information on StressFree, another typing management tool 
     for Windows.


TYPING MANAGEMENT TOOLS: these aim to help you manage your keyboard use,
by warning you to take a break every so often.  The better ones also include
advice on exercises, posture and workstation setup.  Some use sound hardware to
 
warn of a break, others use beeps or screen messages.

Often, RSI appears only after many years of typing, and the pain has
a delayed action in the short term too: frequently you can be typing
all day with little problem and the pain gets worse in the evening.
These tools act as an early warning system: by listening to their
warnings and taking breaks with exercises, you don't have to wait for your 
body to give you a more serious and painful warning - that is, getting RSI.

 
    Tool: At Your Service (commercial software)
    Available from:
	Bright Star
	Tel: +1 (206) 451 3697
    Platforms: Mac (System 6.0.4), Windows
    Description:
	Provides calendar, keyboard watch, email watch, and system info. 
	Warns when to take a break (configurable).  Has a few recommendations
	on posture, and exercises.  Sound-oriented, will probably work best 
	with sound card (PC) or with microphone (Mac).  Should be possible
	to record your own messages to warn of break.
 
    Tool: AudioPort (sound card and software)
    Available from:
	Media Vision
	Tel: +1 (510) 226 2563
    Platforms: PC
    Description:
	A sound card to plug into your PC parallel port.
	Includes 'At Your Service'.
 
    Tool: Computer Health Break (commercial software)
    Available from:
	Escape Ergonomics, Inc
	1111 W. El Camino Real
	Suite 109
	Mailstop 403
	Sunnyvale, CA
	Tel: +1 (408) 730 8410
    Platforms: DOS
    Description:
	Aimed at preventing RSI, this program warns you to take
	breaks after a configurable interval, based on clock time, or
	after a set number of keystrokes -- whichever is earlier.
	It gives you 3 exercises to do each time, randomly selected from
	a set of 70.  Exercises are apparently tuned to the type of work
	you do - data entry, word processing, information processing.
	Exercises are illustrated and include quite a lot of text on
	how to do the exercise and on what exactly the exercise does.

	CHB includes hypertext information on RSI that you can use 
	to learn more about RSI and how to prevent it.  Other information
	on non-RSI topics can be plugged into this hypertext viewer.
	A full glossary of medical terms and jargon is included.

	CHB can be run in a DOS box under Windows, but does not then
	warn you when to take a break; it does not therefore appear
	useful when used with Windows.

	Cost: $79.95; quantity discounts, site licenses.

    Comments:
	The keystroke-counting approach looks good: it seems better
	to measure the activity that is causing you problems than to
	measure clock time or even typing time.  The marketing stuff
	is very good and includes some summaries of research papers,
	as well as lots of arguments you can use to get your company 
	to pay up for RSI management tools.  

    Tool: EyerCise (commercial software)
    Available from:
	RAN Enterprises
	One Woodland Park Dr.
	Haverhill, MA  01830, US
	Tel: 800-451-4487 (US only)
    Platforms: Windows (3.0/3.1), OS/2 PM (1.3/2.0) [Not DOS]
    Description:
	Aimed at preventing RSI and eye strain, this program warns you to take
	breaks after a configurable interval (or at fixed times). Optionally
	displays descriptions and pictures of exercises - pictures are
	animated and program beeps you to help you do exercises at the
	correct rate.  Includes 19 stretches and 4 visual training 
	exercises, can configure which are included and how many repetitions
	you do - breaks last from 3 to 7 minutes.  Also includes online help 
	on workplace ergonomics.  

	Quote from their literature:

	""EyerCise is a Windows program that breaks up your day with periodic
	sets of stretches and visual training exercises.  The stretches work
	all parts of your body, relieving tension and helping to prevent
	Repetitive Strain Injury.  The visual training exercises will improve
	your peripheral vision and help to relieve eye strain.  Together these
	help you to become more relaxed and productive.""
 
	""The package includes the book _Computers & Visual Stress_ by Edward C.
	Godnig, O.D. and John S. Hacunda, which describes the ergonomic setup
	for a computer workstation and provides procedures and exercises to
	promote healthy and efficient computer use. 
	
	Cost: $69.95 including shipping and handling, quantity discounts
	for resellers.  Free demo ($5 outside US).
 
    Comments:
	I have a copy of this, and it works as advertised: I would say
	it is better for RSI prevention than RSI management, because it
	does not allow breaks at periods less than 30 minutes.  Also, it
	interrupts you based on clock time rather than typing time, which
	is not so helpful unless you use the keyboard all day.  Worked OK on
	Windows 3.0 though it did occasionally crash with a UAE - not sure
	why. Also refused to work with the space bar on one PC, and has
	one window without window controls.  Very usable though, and does not
	require any sound hardware.

    Tool: Lifeguard (commercial software)
    Available from:
	Visionary Software
	P.O. Box 69447
	Portland, OR  97201, US
	Tel: +1 (503) 246-6200
    Platforms: Mac, DOS (Windows version underway)
    Description:
	Aimed at preventing RSI.  Warns you to take a break
	with dialog box and sound.  Includes a list of exercises
	to do during breaks, and information on configuring your
	workstation in an ergonomic manner.  Price: $59;
	quantity discounts and site licenses.  The DOS product is
	bought in from another company, apparently; not sure how
	equivalent this is to the Mac version.
	
	The Mac version got a good review in Desktop Publisher 
	Magazine (Feb 1991).  Good marketing stuff with useful 
	2-page summaries of RSI problems and solutions, with 
	references.
 
    Tool: StressFree (commercial software, free usable demo)
    Available from:
	LifeTime Software
	P.O. Box 87522
	Houston
	Texas 77287-7522, US
	Tel: 800-947-2178 (US only)
	Fax: +1 (713) 474-2067
	Mail: 70412.727@compuserve.com

	Demo (working program but reduced functions) available from:
	    Compuserve: Windows Advanced Forum, New Uploads section, or 
			Health and Fitness Forum, Issues At Work section. 
	    Anon FTP:   ftp.cica.indiana.edu (and mirroring sites)

    Platforms: Windows (3.0/3.1) (Mac and DOS versions underway)
    Description:
	Aimed at preventing RSI, this program warns you to take
	breaks after a configurable interval (or at fixed times). 
	Displays descriptions and pictures of exercises - pictures are
	animated and program paces you to help you do exercises at the
	correct rate.  Quite a few exercises, can configure which ones
	are included to some extent.  Online help.

	Version 2.0 is out soon, Mac and DOS versions will be based
	on this.

	Cost: $29.95 if support via CompuServe or Internet, otherwise $39.95.  
              Site license for 3 or more copies is $20.00 each.
	      (NOTE: prices may have gone up for V2.0).
 
    Comments:
	I have had a play with this, and it works OK.  Its user interface
	design is much better in 2.0, though still a bit unusual.
	expensive tool around and it does the job.  It is also the only
	tool with a redistributable demo, so if you do get the demo, post it
	on your local bulletin boards, FTP servers and Bitnet servers!
	Does not include general info on RSI and ergonomics, but it does 
	have the ability to step backward in the exercise sequence,
	which is good for repeating the most helpful exercises.

    Tool: Typewatch (freeware), version 3.8 (October 1992)
    Available from:
	Email to richardd@hoskyns.co.uk
	Anonymous ftp: soda.berkeley.edu:pub/typing-injury/typewatch.shar
    Platforms: UNIX (tested on SCO, SunOS, Mach; character and X Window mode)
    Description:
	This is a shell script that runs in the background and warns you
	to stop typing, based on how long you have been continuously
	typing.  It does not provide exercises, but it does check
	that you really do take a break, and tells you when you
	can start typing again.  

	Typewatch now tells you how many minutes you have been typing
	today, each time it warns you, which is useful so you
	know how much you *really* type.  It also logs information
	to a file that you can analyse or simply print out.  

	The warning message appears on your screen (in character mode),
	in a pop-up window (for X Windows), or as a Zephyr message
	(for those with Athena stuff).   Tim Freeman <tsf@cs.cmu.edu> 
	has put in a lot of bug fixes, extra features and support for 
	X, Zephyr and Mach.

	Not formally supported, but email richardd@hoskyns.co.uk
	(for SCO, SunOS, character mode) or tsf@cs.cmu.edu (for Mach,
	X Window mode, Zephyr) if you have problems or want to give 
	feedback.

    Tool: Various calendar / batch queue programs
    Available from:
	Various sources
    Platforms: Various
    Description:
	Any calendar/reminder program that warns you of an upcoming
	appointment can be turned into an ad hoc RSI management tool.
	Or, any batch queue submission program that lets you submit
	a program to run at a specific time to display a message to
	the screen.

	Using Windows as an example: create a Calendar file, and
	include this filename in your WIN.INI's 'load=' line so
	you get it on every startup of Windows.  Suppose you
	want to have breaks every 30 minutes, starting from 9 am.
	Press F7 (Special Time...) to enter an appointment, enter
	9:30, hit Enter, and type some text in saying what the break
	is for.  Then press F5 to set an alarm on this entry, and repeat 
	for the next appointment.

	By using Windows Recorder, you can record the keystrokes
	that set up breaks throughout a day in a .REC file.  Put this
	file on your 'run=' line, as above, and you will then, with
	a single keypress, be able to set up your daily appointments
	with RSI exercises.

	The above method should be adaptable to most calendar programs. 
	An example using batch jobs would be to submit a simple job
	that runs at 9:30 am and warns you to take a break; this will
	depend a lot on your operating system.

	While these approaches are not ideal, they are a good way of forcing 
	yourself to take a break if you can't get hold of a suitable RSI 
	management tool.  If you are techie enough you might want to
	write a version of Typewatch (see above) for your operating
	system, using batch jobs or whatever fits best.

    Tool: Digital watches with count-down timers
    Available from:
	Various sources, e.g. Casio BP-100.
    Description:
	Many digital watches have timers that count down from a settable
	number of minutes; they usually reset easily to that number, either
	manually or automatically.  

	While these are a very basic tool, they are very useful if you
	are writing, reading, driving, or doing anything away from
	a computer which can still cause or aggravate RSI.  The great
	advantage is that they remind you to break from whatever you
	are doing.
	
    Comments:
	My own experience was that cutting down a lot on my typing led to
	my writing a lot more, and still reading as much as ever, which
	actually aggravated the RSI in my right arm though the left
	arm improved.  Getting a count-down timer watch has been
	very useful on some occasions where I write a lot in a day.

	I have tried an old fashioned hour-glass type egg timer, but
	these are not much good because they do not give an audible
	warning of the end of the time period!


KEYBOARD REMAPPING TOOLS: these enable you to change your keyboard mapping
so you can type one-handedly or with a different two-handed layout.  
One-handed typing tools may help, but be VERY careful about how 
you use them -- if you keep the same overall typing workload you
are simply doubling your hand use for the hand that you use for typing,
and may therefore make matters worse.

    Tool: hsh (public domain)
    Available from:
	Anonymous ftp: soda.berkeley.edu:pub/typing-injury/hsh.shar
    Platforms: UNIX (don't know which ones)
    Description:
	Allows one-handed typing and other general keyboard remappings.
	Only works through tty's (so, you can use it with a terminal or
	an xterm, but not most X programs).

    Tool: Dvorak keyboard tools (various)
    Available from:
	Anonymous ftp: soda.berkeley.edu:pub/typing-injury/xdvorak.c
	Also built into Windows 3.x. 
    Description:
	The Dvorak keyboard apparently uses a more rational layout
	that involves more balanced hand use.   It *may* help prevent
	RSI a bit, but you can also use it if you have RSI, since 
	it will slow down your typing a *lot* :-)  
"
50,train,2,rec.autos,"
	My GS came with XGT V4s and they are NOT all weather tires.  I took
out my right front bumper sliding on packed snow (not ice), before I learned
this fact.  I immediately bought XGT H4s which are definately all-weather.
A Carrera 4 I walk by everyday has XGT V4s on it even.  The Michelin dealer
where I bought my new tires said the V4s were made out of a different 
rubber that gets really hard and slick when the weather gets near feezing.  
Said he'd only try to sell me those tires during the winter if we were in
Texas and not Colorado.

Thanks,
Eric


"
51,train,2,rec.autos,"
On the cars mentioned - 3 series from the late 80's the ""electronic""
odometer is really a mechanical drum type odometer, that is driven
by pulses from a speed sensor on the rear axle.  These pulses are 
converted into mechanical pulses that turn the odometer - and speedometer.
No way changing or erasing an eprom is going to change the mileage
reading.  It also means the odometer is just as easy (or hard) to
change as any other mechanical odometer.

On the other hand it is a bit easier to disconnect the speed sensor
and run the car with no speedometer or odometer reading...a simple
switch will do the job.  It also will disable the speed limiter,
which will enable the car to reach it's full speed.  ;-)

"
52,train,4,sci.space,"
...

How can you tell they're identical?

You got one of them ""Star Drek: The Next Syndication"" neutrino
scanners?"
53,train,0,comp.graphics,": >over where it places its temp files: it just places them in its
: >""current directory"".

: I have to beg to differ on this point, as the batch file I use
: to launch cview cd's to the dir where cview resides and then
: invokes it.  every time I crash cview, the 0-byte temp file
: is found in the root dir of the drive cview is on.

This is what I posted that cview uses the root directory of the drive
cview is on.  However, since It has so much trouble reading large files
from floppy, I suspect that it uses the root directory of the drive the
image files are on."
54,train,0,comp.graphics,"Guess the subject says it all.
  I would like references to any introductory material on Image
  Databases.
  Please send any pointers to mini@point.cs.uwm.edu

  Thanx in advance!
   


"
55,train,2,rec.autos,"
Sorry, by ""they"" I meant autobahns, not US freeways.


Well, I've driven in every state but Alaska, and drive about 60k per year.
I take long cross country trips any chance I get - its fun for me and I
can get reimbursment.
My job allows me to drive rather than fly. Not to labor the point, but
I've driven just about every freewayin the US, Germany, UK and France plus
some in Mexico, which was surpisingly good.


Yes, but as a %age of the total freeway in the US? 
All you have to do in this case is mark the hazard, advising people to
slow to 85 or so. 


Texas freeways are varied, sometimes a good surface. Mostly flat. But,
I5 in CA is comparable and hilly.

Given the absence of other traffic and car built for 130 (e.g. 535) 
most US freeways are just fine. The problem is other road users and
cops.
"
56,train,4,sci.space,"
nsmca> So some of my ideas are a bit odd, off the wall and such, but
nsmca> so was Wilbur and Orville Wright, and quite a few others..

This is a common misconception.  There was nothing ""off the wall""
about the Wright Brothers.  They were in correspondance with a number
of other experimenters (Octave Chanute, Lillienthal, etc), they flew
models, they had a wind tunnel.  In short, they were quite mainstream
and were not regarded as odd or eccentric by the community.

I suggest you read The Bishop's Boys or the biography by Harry Gates?
Combs?  (I can never remember which it is--the guy that had the FBOs
and owned Learjet for a while).  These are both in print and easily
obtainable.  The Bishop's Boys is in trade paperback, even.

Even better would be the multi-volume set of the Wrights' writings,
but this is out of print, rare, and hideously expensive.


"
57,train,1,misc.forsale,"One way ticket (return leg of roundtrip ticket) for female traveler



San Francisco ==> St. Louis ==> Philadelphia


May 21, 1993 (Friday)  leaves SFO     10:25 am
                       arrives Phila.  8:43 pm



.............$150   or best offer


"
58,train,3,sci.med,"


Both of these symptoms are related - tachycardia. Getting a flushed
face is due to the heart pumping the blood faster than a regular
pulse.  I suspect this is related to an increase in sodium levels in
the blood, since note *sodium chloride* monosodium glutamate. Both are
sodium compounds. Our bodies require sodium, but like everything else,
one can get too much of a good thing.


Again, this could be related to increased blood flow from increased
heart rate, from the sodium in the MSG. Distended crainial arteries,
essentially. One of many causes of headaches. There is no discrepency
her, necessarily.



Well stomache ache and vomiting tend to be related. Again, not
necessarily a discrepency. More likely a related reaction. Vomiting
occurs as a response to get rid of a noxious compound an organism has
eaten. If a person can't digest the stuff (entirely possible - the
list of stuff people are allergic to is quite long), and lacks an
enzyme to break it down, gastrointestinal distress (stomach or belly
ache) would be expected.




These are respiratory reactions, and are now considered to be similar
to vomitting. They are a way for the body to dispose of noxious
compounds. They are adaptiove responses. Of course, it is possible
some other food or environmental compound could be responsible for the
symptoms. But it's important to remember that a lot opf these effets
can be additive, synergystic, subtractive, etc, etc. It would be
necessary to know exactly what was in a dish, and what else the person
was exposed to. Respiratory does sound suspicious BUT  resopiration
and heart rate are connected.  Things in the body are far from
simple...very inetractive place, the vertebrate body.
 

People respond in a myriad of ways to the same compound. It depends
upon what it is about the compound that ""pisses off"" their body.
Pollen, for example, of some plants aggrivates breathing in many
people, because, when inhaled, it sets of the immune system, and an
histamine attack is launched. The immune system goes overboard,
causing the allergic person a lot of misery. And someone with an
allergy to some pollens will have trouble with some herb teas that
contain pollens (Chamomile, linden, etc). Drinking the substance can
perturb that person's system as much as inhaling it. 


See above. And don't think that heart rate changes, and circulatory
problems are not serious. They can be deadly.

and brain damage. 

The area of the brain effected is the neuroendocrine system
controlling the release of gonadotropin, the supra-hormone controlling
the cyclical release of testosterone and estradiol, as well as somatostatin,
and other steroids. Testing for effective dose would be, uh, a wee bit unethical.


poisoning. 

Absolutely. But it could also be some synergystic mess from eating ,
say, undetected shrimp or mushrooms (to which many are allergic), plus
too much alcohol, and inhaling too much diesel fumes biking home,
plus, let's say, having contracted flu from one's sig. other 3 days
before from drinking out of the same glass. Could be all sorts of
things.

But it might be the MSG. 


If noone else got sick, its likely not food poisoning. Probably
stomach flu or an undetected thing the guy's allergic to.


Anyway, the human body's not a machine; people vary widely in their
responses, and a lot of reactions are due to combinations of things."
59,train,3,sci.med,"Having been gone for 10 days, I'm way behind on my News reading, so many
pardons if I am repeating something that has been said already.

I read a good book while I was away, THE ANTIBIOTIC PARADOX: HOW MIRACLE DRUGS
ARE DESTROYING THE MIRACLE, Stuart B. Levy, M.D., 1992, Plenum Press,
ISBN:0-306-44331-7.

It is about drug resistant microorganisms & the history of antibiotics.  It
is interesting & written at a level which I think many sci.med readers would
appreciate -- which is:  it assumes an intelligent reader who is capable of
understanding scientific concepts, but who may not yet have been exposed to
this particular information. I.e., it assumes you are smart enough to
understand it, but it does not assume that you already have a degree in
microbiology or medicine. Table of contents:

Chapter 1
	From Tragedy the Antibiotic Age is Born
Chapter 2
	The Disease and the Cure:  The Microscopic World of Bacteria and
	Antibiotics
Chapter 3
	Reliance on Medicine and Self-Medication: The Seeds of Antibiotic
	Misuse
Chapter 4
	Antibiotic Resistance:  Microbial Adaptation and Evolution
Chapter 5
	The Antibiotic Myth
Chapter 6
	Antibiotics, Animals and the Resistance Gene Pool
Chapter 7
	Further Ecological Considerations:  Antibiotic Use in Agriculture,
	Aquaculture, Pets, and Minor Animal Species
Chapter 8
	Future Prospects:  New Advances Against Potential Disaster
Chapter 9
	The Individual and Antibiotic Resistance
Chapter 10
	Antibiotic Resistance: A Societal Issue at Local, National, and
	International Levels.

Includes bibliography and index.

I personally found that it made very good Airplane-Reading.
-rg
"
61,train,4,sci.space,"
How 'bout some more info on that alleged supernova in M-81?
I might just break out the scope for this one.
____________________________________________________
""No sir, I don't like it! ""-- Mr. Horse
Dan Kelo     dkelo@pepvax.pepperdine.edu
____________________________________________________
"
62,train,0,comp.graphics,"
Why didn't you create 8 grey-level images, and display them for
1,2,4,8,16,32,64,128... time slices?

This requires the same total exposure time, and the same precision in
timing, but drastically reduces the image-preparation time, no?





"
64,train,0,comp.graphics,------------------------------------
65,train,3,sci.med,"-*----
I think that part of the problem is that I have proposed a
definition of science that I intended to be interpreted broadly
and that Lee Lady has interpreted fairly narrowly.  My definition
is this: Science is the investigation of the empirical that avoids
mistakes in reasoning and methodology discovered from previous


Unless one classifies ""thinking and informal exploration"" as a
mistake, they fall under my definition.  I hope no one would
consider speculation, thinking, and informal exploration as
unscientific.  


Here is where I think we are talking at cross-purposes.  It is not
clear to me that the kind of definition I have proposed should be
taken as describing what ""science is mainly about.""  Consider,
for example, a definition of invertebrates as all animals lacking
a backbone.  This fairly tells what is an invertebrate and
what is not an invertebrate, but it hardly tells you what
invertebrates are all about.  One can read this definition and
still not know that 95% of all animal species are invertebrates,
that invertebrates possess a remarkably broad range of form, that
some invertebrate groups -- such as insects and nematodes -- are
ubiquitous in all ecosystems, etc.  In short, knowing the
definition of invertebrates does *not* tell one what they are
""mainly about.""

The misunderstanding here is my fault.  I did not give sufficient
context for people to understand my proposed definition.


I agree on both counts.  As an example of the second, it would only
take a few cases of curing rabies to convince most veterinarians
that a treatment was effective, despite a lack of controls.  

As to the first, I do not think it is useful to talk about
""absolute scientific truth.""  I think it is more useful to talk
about the kinds of evidence that various claims have and the
kinds of evidence IN PARTICULAR FIELDS that in the past have
proven faulty or reliable.  The latter is obviously a matter of
degree, and in each field, practitioners try to discover the
relevance of different kinds of evidence.  

One of the primary mistakes that marks the advocacy of an idea as
psuedo-science is that the advocacy lacks any sense of proportion
regarding the kinds of evidence related to the proposed claim,
the kinds of evidence that are actually relevant to it, and the
historical reasons in the field that certain kinds of evidence
are given more weight than others.  It is perfectly alright to
speculate.  I have read quite a few refereed papers that
speculated left and right.  But the authors were careful to
identify the notions as speculative, to list what little evidence
was presently available for them, and to describe how research
could proceed to either put the notion on more firm footing or to
uncover its problems.  Often what distinguishes whether a paper
of this sort passes muster is the thoughtfulness with which the
author sets the context and paves the way for future work.  (It
is in this area that many proponents of speculative ideas fail.)


I think a lot of scientists steer away from things that --
deserving or not -- garner a patina of kookiness.  When
proponents of some practice see no value in more careful
investigation of that practice, that sets alarms ringing in many
researchers' minds.  

This is unfortunate, because there is undoubtedly some
intersection between things that are worth investigating and
things that are advocated by those who seem careless or
unreasonable in their advocacy.  On the other hand, I can
understand why many scientists would just as soon select other
directions for research.  As Gordon Banks has pointed out, no one
wants to become this generation's Rhine.


I think this is absurd.  


I wonder why the results were not published.  In my field,
dissertation results are typically summarized in papers that are
submitted to journals.  Often the papers are accepted for
publication before the dissertation is finished.  (This certainly
eases one's defense.)

Finally, I hope Lee Lady will forgive me from commenting either
on NLP or the discussion of it in sci.psychology.  I know little
about either and so have nothing to offer."
66,train,1,misc.forsale,"I have one of those HEAVY antique upright pianos I would like to
contribute to any charity with muscle enough to get it out of my house.

If I get no response from a charity I will sell to for $100, you haul.

It is in good shape, needs tuning.  I'm in south Durham county."
67,train,4,sci.space,"[...]

How ironic."
68,train,3,sci.med,"Thanks to Tarl Neustaedter of MA for kindly letting me know that my
reference in prior post to Orwell and ""1984"" should probably have been to
Huxley and ""Brave New World."" 

Sorry, Al."
69,train,1,misc.forsale,"""Bare"" = case, a power supply, and a motherboard (with RAM and a coprocessor).
Everything else is yours to add as you like.

The motherboard:
    - US-made Micronics 8-slot motherboard with Intel 386dx/25mhz CPU
    - 64kb SRAM cache
    - 4mb 80us RAM using 4x1mb simms (worth $120 alone)
    - Cyrix 83D87 math coprocessor (worth $90 alone)
    - Norton SI 6.0 rating of 26.1
    - Latest version Phoenix BIOS

The case/power supply:
     - Standard desktop case. 230watt power supply with the usual connectors.
     - Room for five floppy/hard drives (three visible, two internal).

*New* Micronics CPUs often command a several-hundred dollar premium
over clone motherboards because they are US-made, use high-quality
components, and are known to be both very reliable and compatible. They
have been OEMed in systems sold by both Gateway and Zeos at various
points in the past. (Check out the ads in the back pages of Byte or PC
Magazine if you want to see this price differential for yourself.)

Price: $450 complete, $100 less if you don't want/need the case and
power supply. The board is fully guaranteed. Email for further details
or for any questions.

Thanks!"
70,train,1,misc.forsale,"I would like to sell my Logitech Hand-held 256 Gray Scale Scanner. I
originally bought it as a toy and have no practical use for it. Hardly
ever used it.

Package includes:
-board
-Scan-Mate software
-Ansel Image Editing software
-All original manuals, box, etc.

Originally bought for $350 in Jan '92.
Selling for $150."
71,train,4,sci.space,"I would like to find out about space engineering employment and educational
opportunities in the Tucson, Arizona area.  E-mail responses appreciated.
My mail feed is intermittent, so please try one or all of these addresses."
72,train,1,misc.forsale,"I have a set of four 235-60-R14 Big O tires that I had on my 1988 Thunder 
Bird. We bought them and then traided the car in. They would not give me 
anything for them so I had them taken off. We drove about 2,000 miles on 
them. They are 40,000 mile tires. They are sporty looking low-profile, and 
take corners realy well. If you are interested please contact me at (208)384-
9236 OR DUSMADSO@IDBSU.IDBSU.EDU I am in IDAHO. USA
"
73,train,1,misc.forsale,"I have a lot of CDs for sale.  Prices are $7 per CD and $3 per CD Single.
CDs are noted by (CD) and CD Singles by (CDS).  Please include $1 extra
per CD for s/h costs.  IF you want to buy a lot of them, then we'll work 
out a deal with the shipping costs!

Type      Group                         Title
---------------------------------------------

CDS       Boys to Men                   Motown Philly
CDS       C & C Music Factory           Keep it Comin'
CDS       Moby                          Go (Remixes)
CDS       Quadrophonia                  Schizophrenia
CDS       Swing Out Sister              Not Gonna Change
CDS       Recoil                        Faith Healer
CDS       Seal                          The Beginning
CDS       Transvision Vamp              Tranvision Vamp
CDS       C & C Music Factory           Gonna Make U Sweat
CDS       Nitzer Ebb                    Godhead
CDS       Roxette                       How Do You Do!
CDS       B-52's                        Good Stuff
CDS       Duran Duran                   Violence of Summer
CDS       Nitzer Ebb                    AS IS
CDS       Vanessa Williams              Running Back to You
CD        Seal                          SEAL
CD        LFO                           Frequencies
CD        Morissey                      Kill Uncle
CD        Underworld                    Change the Weather
CD        Jody Watley                   You Wanna Dance With Me?
CD        Dead or Alive                 Fan the Flame
CD        Transvision Vamp              Velveteen
CD        Adam Ant                      Manners & Physique
CD        Fine Young Cannibals          The Raw & the Remix
CD        Black Box                     Dreamland
CD        Civilles & Cole               Greatest Remixes Vol. 1
CD        Black Box                     Mixed Up!
CD        Scorpions                     The Best of Rockers &
                                        Ballads
CD        A & M Underground Dance       Jam Harder"
74,train,2,rec.autos,"Hi, maybe someone can help me here...
I am looking to buy this 1990 Nissan Maxima GXE for CDN$14000 right now.
The car has 96000 km (or about 60000 miles) on it.
A typical mileage for 1990 cars seem to be about 70000 km (or about 43K mi).
The seller just informed me that when he brought the car in for certification
he was told that the front break pads and the exhausts had to be replaced
to meet the legal standards.  (He said he will replace the components before
selling the car to me.)

Being copmletely ignorant to the technical stuff on cars, I don't know
what this could mean...
Is 96K km about the time typical for replacing the above mentioned items?
Or is this an indication that the car was abused?
Would other things break down or have to be replaced soon?
The seller told me that he used the car on the highway a lot, but,
I don't know how to verify this...  I've seen the paint chipped away
in tiny dots in the front edge of the hood, though.

Although the Maxima is an excellent car and the car is very clean and
well kept, it's currently out of warranty
(a similarly priced '90 Accord with 70K km will have 2 years or 30K km
worth of warranty left) and I don't want to worry about paying for
any repair bills...
But, I also need a car for 5 people...  

When will the new Maxima come out, by the way?

I would very much appreciate your input in this.
Please reply by e-mail (preferred) or post in this newsgroup.
Thanks!

Ryan

"
76,train,0,comp.graphics,"
Okay, I've received a whole lot of requests for the movie, so for
simplicity's sake I can't mail out any more than I've already received (as
of 16:30 EDT, Tuesday).  Maybe it'll pop up on a site sooner or later."
